uuid,old_name,new_name,type
83494409-4f95-3c7d-b7d7-09653dd86919,"Transport, light commercial truck, diesel powered, Southwest","Transport, light commercial truck; diesel powered; Southwest",process
83231290-a84c-3a4e-a4b1-a14ae3f37c3e,"Transport, combination truck, short-haul, compressed natural gas powered, East North Central","Transport, combination truck; short-haul; compressed natural gas powered; East North Central",process
829eb677-aa4c-3a1a-9611-c03515c40326,"Transport, combination truck, long-haul, diesel powered, Northwest","Transport, combination truck; long-haul; diesel powered; Northwest",process
829dbcc5-70eb-324d-a6c1-c20870342237,"Transport, light commercial truck, diesel powered, Northwest","Transport, light commercial truck; diesel powered; Northwest",process
8284dc18-f621-3a94-b82d-cdb7011c24bd,"Transport, combination truck, gasoline powered, West","Transport, combination truck; gasoline powered; West",process
8118084d-2f5c-35c8-a355-e0943a9efbe8,"Transport, combination truck, short-haul, electricity powered, Southwest","Transport, combination truck; short-haul; electricity powered; Southwest",process
80f88f97-49db-3c03-9f6f-f156c195d89d,"Transport, single unit truck, gasoline powered, South","Transport, single unit truck; gasoline powered; South",process
7f888907-f9d9-36b9-b975-e532c0e26937,"Transport, combination truck, long-haul, electricity powered, West North Central","Transport, combination truck; long-haul; electricity powered; West North Central",process
7f4b827d-fd21-3b86-8be6-a02b70c48432,"Transport, combination truck, compressed natural gas powered, Central","Transport, combination truck; compressed natural gas powered; Central",process
7e7c1558-0be2-3da1-b0eb-ae41e5734fb8,"Transport, light commercial truck, electricity powered","Transport, light commercial truck; electricity powered",process
7e5c3461-8dcf-3ef1-b35c-514d31639f0e,"Transport, single unit truck, short-haul, diesel powered, East North Central","Transport, single unit truck; short-haul; diesel powered; East North Central",process
7e1f45b5-3e02-3c18-879f-01e06284d639,"Transport, combination truck, short-haul, gasoline powered, South","Transport, combination truck; short-haul; gasoline powered; South",process
7d7c5506-806c-3208-95c9-3e416e713783,"Transport, combination truck, long-haul, compressed natural gas powered, Central","Transport, combination truck; long-haul; compressed natural gas powered; Central",process
7d0d84a9-699c-382d-99e5-36542964905a,"Transport, light commercial truck, electricity powered, West","Transport, light commercial truck; electricity powered; West",process
7b40d1a5-c8bf-396d-94bb-e94a11f0136b,"Transport, single unit truck, long-haul, compressed natural gas powered, Central","Transport, single unit truck; long-haul; compressed natural gas powered; Central",process
7b073de5-31e4-3cdd-9054-934d7f297113,"Transport, single unit truck, long-haul, compressed natural gas powered, East North Central","Transport, single unit truck; long-haul; compressed natural gas powered; East North Central",process
77a87375-d695-322a-97d8-3470855f7b5f,"Transport, single unit truck, diesel powered, Southwest","Transport, single unit truck; diesel powered; Southwest",process
76f76056-d152-36f1-9680-a7e3c11d4fd5,"Transport, light commercial truck, E85 powered, Hawaii","Transport, light commercial truck; E85 powered; Hawaii",process
7666dfe2-42e7-32b1-865c-ad7abef41db3,"Transport, light commercial truck, diesel powered, West","Transport, light commercial truck; diesel powered; West",process
7612e2bb-994a-36f9-8728-9b87284ec58f,"Transport, single unit truck, compressed natural gas powered, East North Central","Transport, single unit truck; compressed natural gas powered; East North Central",process
75b40b26-f169-34f0-9991-c617151c7665,"Transport, light commercial truck, diesel powered, East North Central","Transport, light commercial truck; diesel powered; East North Central",process
72ca8b0a-f7c6-3289-9b69-a2ce5f05395b,"Transport, combination truck, long-haul, compressed natural gas powered","Transport, combination truck; long-haul; compressed natural gas powered",process
711ab26a-94a2-33f9-89da-560c55808297,"Transport, single unit truck, short-haul, diesel powered","Transport, single unit truck; short-haul; diesel powered",process
70ed89bd-4396-374b-bf10-23cf1c3bcf18,"Transport, single unit truck, gasoline powered, Southeast","Transport, single unit truck; gasoline powered; Southeast",process
70d1768c-28e5-30e1-84ef-25bf8cb9c1f0,"Transport, combination truck, compressed natural gas powered, South","Transport, combination truck; compressed natural gas powered; South",process
70876d4c-f848-3a4c-a4ef-11d54f49b7dd,"Transport, combination truck, short-haul, electricity powered, South","Transport, combination truck; short-haul; electricity powered; South",process
707525a6-c6e4-31e0-a728-5685f0133b9c,"Transport, single unit truck, long-haul, gasoline powered","Transport, single unit truck; long-haul; gasoline powered",process
7063885b-47e5-31de-a984-6765f39e1387,"Transport, single unit truck, short-haul, electricity powered, South","Transport, single unit truck; short-haul; electricity powered; South",process
7008f69e-79bb-3744-86b8-d43ec782ceda,"Transport, single unit truck, short-haul, compressed natural gas powered, Hawaii","Transport, single unit truck; short-haul; compressed natural gas powered; Hawaii",process
6ef61870-e92e-34e0-97ba-d62962f70b3e,"Transport, single unit truck, long-haul, diesel powered, Alaska","Transport, single unit truck; long-haul; diesel powered; Alaska",process
6d60445d-fe08-3328-9757-6c63f96bf05b,"Transport, single unit truck, long-haul, gasoline powered, Northwest","Transport, single unit truck; long-haul; gasoline powered; Northwest",process
6d0fc48d-a8d0-3d87-b337-d7fabf9767bc,"Transport, light commercial truck, gasoline powered","Transport, light commercial truck; gasoline powered",process
6cb8e249-7ffe-3892-a3f7-fbdcbea69a6b,"Transport, single unit truck, compressed natural gas powered, Northeast","Transport, single unit truck; compressed natural gas powered; Northeast",process
6c9b1825-74d8-374e-836d-340c45b2d936,"Transport, single unit truck, long-haul, compressed natural gas powered, West","Transport, single unit truck; long-haul; compressed natural gas powered; West",process
6c1fba5b-f109-3535-8e27-a8634f64b441,"Transport, light commercial truck, gasoline powered, South","Transport, light commercial truck; gasoline powered; South",process
6c043569-96d8-3644-81a7-f19c332e1a49,"Transport, combination truck, long-haul, electricity powered, Alaska","Transport, combination truck; long-haul; electricity powered; Alaska",process
6be06ac1-f467-3a81-ba7f-ce7c89544ffb,"Transport, single unit truck, short-haul, compressed natural gas powered, Southeast","Transport, single unit truck; short-haul; compressed natural gas powered; Southeast",process
6a7f6ad7-02b8-3d41-a800-1cad098783c5,"Transport, combination truck, short-haul, diesel powered, Northwest","Transport, combination truck; short-haul; diesel powered; Northwest",process
6a01cdd9-09e7-32e8-b32f-2e85b8cd1590,"Transport, single unit truck, long-haul, diesel powered, Central","Transport, single unit truck; long-haul; diesel powered; Central",process
67759511-8607-395d-8d34-8636b1e47754,"Transport, combination truck, long-haul, diesel powered, Alaska","Transport, combination truck; long-haul; diesel powered; Alaska",process
654da175-b520-3fa5-9efd-3fa7e72c7591,"Transport, combination truck, long-haul, electricity powered, Northeast","Transport, combination truck; long-haul; electricity powered; Northeast",process
64c8073f-1a19-3022-a9f2-a3ebfa074d9c,"Transport, combination truck, compressed natural gas powered, Northwest","Transport, combination truck; compressed natural gas powered; Northwest",process
64029786-e754-3c97-a4c3-c73b60f77f58,"Transport, combination truck, long-haul, compressed natural gas powered, Southeast","Transport, combination truck; long-haul; compressed natural gas powered; Southeast",process
63c20ec0-b164-33d8-8e3e-ed6959b7e25f,"Transport, single unit truck, short-haul, electricity powered, Southeast","Transport, single unit truck; short-haul; electricity powered; Southeast",process
622e5265-a4dd-3727-b8d9-26e905f1666b,"Transport, combination truck, electricity powered, Southeast","Transport, combination truck; electricity powered; Southeast",process
61f86f6a-63bd-3e94-ba1b-317849b03e46,"Transport, light commercial truck, diesel powered, Northeast","Transport, light commercial truck; diesel powered; Northeast",process
614fa641-e1a1-337b-8ed3-8812880a1656,"Transport, combination truck, short-haul, gasoline powered, Hawaii","Transport, combination truck; short-haul; gasoline powered; Hawaii",process
610e0b54-fd24-3153-965b-7f41e3867b24,"Transport, single unit truck, electricity powered, Central","Transport, single unit truck; electricity powered; Central",process
60785dad-585a-3fe9-ae8e-507f0cbc7f6f,"Transport, combination truck, short-haul, gasoline powered","Transport, combination truck; short-haul; gasoline powered",process
60157c4b-2824-34d2-9c23-291728d3b01e,"Transport, combination truck, short-haul, diesel powered, Central","Transport, combination truck; short-haul; diesel powered; Central",process
5faf03a2-ab55-3768-a625-4c2a246a9a4d,"Transport, single unit truck, long-haul, gasoline powered, West","Transport, single unit truck; long-haul; gasoline powered; West",process
5f16c25b-5e51-372f-83db-cfc97c530914,"Transport, combination truck, compressed natural gas powered, West North Central","Transport, combination truck; compressed natural gas powered; West North Central",process
5efab4fc-4754-31a7-aa68-d8f8b81d0d63,"Transport, single unit truck, short-haul, electricity powered, West","Transport, single unit truck; short-haul; electricity powered; West",process
5e69a6de-781d-31e7-9892-123562ee2f32,"Transport, single unit truck, short-haul, compressed natural gas powered, Northeast","Transport, single unit truck; short-haul; compressed natural gas powered; Northeast",process
5c8a1525-9788-373b-9c4a-e26ba39f2442,"Transport, combination truck, short-haul, diesel powered, Southwest","Transport, combination truck; short-haul; diesel powered; Southwest",process
5bda8bab-98d7-3964-929a-d1e7f2c0327c,"Transport, combination truck, diesel powered, Southeast","Transport, combination truck; diesel powered; Southeast",process
5ba3337a-ae67-328a-8b7e-7f1d9a4d1837,"Transport, single unit truck, gasoline powered, Northeast","Transport, single unit truck; gasoline powered; Northeast",process
5959c0b4-b071-3549-8596-25757731c2ba,"Transport, combination truck, diesel powered, Northeast","Transport, combination truck; diesel powered; Northeast",process
5930e0ca-21e1-37ed-9f2c-ead2c9292d6c,"Transport, single unit truck, short-haul, compressed natural gas powered, South","Transport, single unit truck; short-haul; compressed natural gas powered; South",process
58f347f3-07e0-39c4-bfeb-c5622795bab6,"Transport, combination truck, short-haul, gasoline powered, West North Central","Transport, combination truck; short-haul; gasoline powered; West North Central",process
58d35077-c5ba-309f-8a43-0755518cb0ec,"Transport, combination truck, gasoline powered, Alaska","Transport, combination truck; gasoline powered; Alaska",process
584e72ac-e367-37c9-8fb9-12ceb749b4b9,"Transport, light commercial truck, electricity powered, South","Transport, light commercial truck; electricity powered; South",process
54f1da31-7d12-318e-addc-5fe7b26ff415,"Transport, combination truck, diesel powered, Northwest","Transport, combination truck; diesel powered; Northwest",process
54784ec6-fabb-3fcc-bea2-c8bce7c1c335,"Transport, light commercial truck, E85 powered, East North Central","Transport, light commercial truck; E85 powered; East North Central",process
544f8909-5dd2-35e8-b383-c10fd32d81ea,"Transport, combination truck, short-haul, gasoline powered, Southeast","Transport, combination truck; short-haul; gasoline powered; Southeast",process
